,content
257,"Posted @withregram • @nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
258,"호주 바로사(Barossa) 가스 프로젝트에 한국산업은행(KDB)을 비롯해 9개 민간은행이 총 11억5000만달러를 투자한 것으로 확인됐다.18일(현지시간) 발간된 보고서에 따르면 이 9개 은행들은 '바로사'에서 추출한 가스를 운반하는 해양플랜트 FPSO(시추와 저장, 하역기능을 함께 할 수 있는 부유식 복합생산시스템)를 건조할 목적으로 대출 등의 자금을 지원했다.이 보고서는 우리나라 환경연구단체인 기후솔루션(SOFC)를 비롯해 주빌래 오스트렐리아 연구센터(Jubilee Australia Research Centre) 등 8개 다국적 환경단체가 공동으로 작성했다.보고서에 따르면 바로사 프로젝트는 연간 1350만톤의 이산화탄소(CO₂)를 배출할 것으로 예상된다. 이는 호주의 연간 CO₂배출량에 약 3%달하는 수치다. 기후변화에 관한 당사자국 협의체(IPCC)와 국제에너지기구(IEA)는 ""2050년까지 탄소중립을 달성하기 위해서는 신규 가스전 개발을 중지해야 한다""고 경고한 바 있다.자세한 내용은 뉴스트리 홈페이지(프로필 링크) 참조#뉴스트리 #esg #그린워싱 #은행 #산업은행 #한국산업은행 #KDB #금융기업 #천연가스 #화석연료 #바로사 #FPSO #탄소배출 #탄소중립 #넷제로"
259,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
260,"#리그램 - @nextrise_seoul by @get_regrammer🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
261,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
262,"@nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
263,"#리그램 - @nextrise_seoul by @get_regrammer🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
264,"Posted @withregram • @nextrise_seoul 🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
265,"📢 NextRise 1:1 Meetup 스타트업 추가 모집!참가 신청을 놓쳐 아쉬운 벤처·스타트업을 위해1:1 Meetup 스타트업 모집을 일주일 더 연장합니다! (~4월 23일까지)국내외 대·중견기업과 VC와의 만남 더 놓치지 마세요!🔸신청 기간 : ~2023.4.23.(일)🔸밋업 일정 : 2023.6.1(목)~6.2(금)🔸밋업 장소 : COEX 1층 A홀 밋업 부스존🔸신청 방법 : NextRise 2023, Seoul 홈페이지 내 ‘1:1 Meetup’ 메뉴또는 프로필 내 링크 클릭#Meetup #밋업 #사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KITA"
266,"#Repost @nextrise_seoul ——🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
267,"#리그램 - @nextrise_seoul by @get_regrammer🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
268,"#리그램 - @nextrise_seoul by @get_regrammer🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
269,"#리그램 - @nextrise_seoul by @get_regrammer🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
270,"#리그램 - @nextrise_seoul by @get_regrammer🎈NextRise 2023, Seoul이 6월 1일(목) ~ 2일(금) 코엑스에서 개최됩니다!🎈🔔NextRise 소문내기 EVENT 참여방법!🔔1. 넥스트라이즈 (@nextrise_seoul) 팔로우 하기!2. 본 이벤트 게시물 좋아요 누르기❤3. 공유한 링크를 댓글로 남겨주시면 참여완료! 댓글로 친구소환까지 하면 당첨확률 UP!🎁당첨 선물!네이버페이 10,000원 (10명) / 커피쿠폰 (50명)⌛참여기간!2023.04.05(수) ~ 2023.04.21(금)🔎당첨자 발표2023.04.28(금)글로벌 스타트업 페어 NextRise 2023, Seoul넥스트라이즈에서 스타트업의 모든 것을 만나보세요!😀⭐COMING SOON⭐공식홈페이지 : www.nextrise.co.kr스타트업을 위한 Global Fair!NextRise 2023, Seoul#사업협력 #투자유치 #오픈이노베이션#스타트업 #Startup #Nextrise2023Seoul #산업은행 #한국산업은행 #한국무역협회 #스타트업박람회 #startups #넥스트라이즈 #nextrise #스케일업 #scaleup #스타트업투자 #startupinvestment #사업투자#유니콘기업 #unicorns #스타트업지원 #KDB #KDBBANK"
