,content
325,"인생 1,373일차- 23년 6월 22일 목요일, (날씨 좋네~).오늘은 버스보다 먼저 도착!!아침마다 사진 찍는거 어떠냐고 물어보니 “난 좋은데~ 사진찍는거 좋아!” 대답해주는 딸래미~...#일상기록 #딸스타그램 #돼지띠아기 #황금돼지띠 #황금돼지띠아기 #육아 #육아스타램 #육아기록 #베이비그램 #데일리 #데일리그램 #흥많은아기 #우량아 #튼튼한아기 #딸맞아요 #딸바보 #건강해요 #등원길 #오등완 #등원버스 #체능단 #성동유아체능단 #기업은행 #ibk #노란옷 #사진찍기 #좋아요"
326,"금융위원회는 핀테크 산업 저변을 확대하고, 핀테크 기업들의 경쟁력을 높이기 위한 맞춤형 지원을 강화하겠습니다!📢 K-Fintech 30 선발을 시작합니다!☑ 2023년 6월 22일(목) ~ 7월 12일(수) 15시까지☑ 모집절차에 대한 안내 등 자세한 내용은 핀테크지원센터 ""핀테크 포털""에서!https://www.fintech.or.kr/📢 핀테크 기업을 지원하기 위한 다양한 정책을 추진 중입니다.☑ 상반기 핀테크 데모데이(Demoday) 행사 개최☑ 핀테크 기업 맞춤형 정책금융지원☑ 핀테크 기업 성장단계별 맞춤형 상담·컨설팅 등금융위원회는 핀테크 산업의 지속적인 성장을 위한 정책적 지원을 계속하겠습니다.* 더 자세한 내용은 프로필 ☞ 금융위 블로그에서 확인해주세요#금융위원회 #금융 #금융위 #금융정책 #금융당국 #금융위원장 #핀테크 #스타트업 #벤처 #핀테크기업 #정책금융 #산업은행 #기업은행 #신용보증기금"
327,"비 오고 흐린 날 어푸도 너무 재미쮜 😇🤩#뚜기네집ᰔ 진짜 올만에 만난 쿠쿠랑 @og.20201020 바베루랑 @deuuk 꼬불꼬불길 넘고 넘어 만났다! 모두에게 물총의 맛을 제대로 선사해주고 와서 악령 들린 사진 오조오억장일 듯,, 👻 ㅋㅋㅋ 갠차나 기여우니까 갠차나 (¿¿¿)🩵🩵🩵#너희너무#기업은행#농협은행"
328,강동구청에서 금융 강의를 진행했습니다. 돈을 벌고 쓰고 불리고 지키는 방법과 신용관리 그리고 돈(소득)이 어디서 나오는지를 함께 공유했습니다. 작은 책도 선물로 드렸는데 인기가 좋습니다. 강의평가를 보여주며 칭찬해 주는분들이 많아 즐겁고 보람찬 시간이었습니다. 감사합니다. Fighting!!!#강동구청 #금융강의 #돈다루는기술 #희망두배청년통장 #서민금융진흥원 #기업은행 #광작가 #김광현교수 #숭실사이버대
329,"📚알고 보면 쓸모 있는 IBK기업은행 백과사전 #알쓸기백　현금영수증 놓쳤다면?😲이제 집에서 발급받으세요!　홈택스 현금영수증 발급 방법 확인해 볼까요?🧾　🎁댓글 #이벤트① 채널 팔로우하고 게시물 좋아요 클릭② @ 친구를 태그해 현금영수증 발급 방법을 알려주세요!　📍기간 : 23년 6월 21일 ~ 6월 27일📍발표 : 23년 6월 30일(금) (개별 DM 발표)📍경품 : 스타벅스 아메리카노 T (5명)　※ 비공개 계정, 팔로우 하지 않은 계정, 태그 없이 업로드 시 당첨에 제외될 수 있습니다. 당첨 메시지 받으신 후 일주일 이내에 개인정보 미회신 시 당첨에서 제외될 수 있습니다. 이벤트 및 상품은 사전 고지 없이 변경될 수 있습니다.​"
330,"🔔청년도약계좌 금리 안내✔️청년층(만 19세~34세) 중장기 자산 형성 지원✔️납입금 + 이자 + 정부기여금 + 비과세 적용✔️11개 은행 앱(APP)에서 비대면 신청*농협, 신한, 우리, 하나, 기업, 국민, 부산, 광주, 전북, 경남, 대구은행#청년 #청년도약계좌 #은행 #금리 #적금 #정부기여금 #정부지원 #청년지원 #농협 #신한 #우리 #하나 #기업 #국민 #부산 #광주 #전북 #경남 #대구 #농협은행 #신한은행 #우리은행 #하나은행 #기업은행 #국민은행 #부산은행 #정보 #혜택 #대한금융신문_정보 #대한금융신문"
331,🫶🏻
332,다양한 제품!! 다양한 옵션으로진행되는 초 간단  부업초보도 쉽게 접할수있습니다.가입첫날 부터 수익나는 부업✔️부모님도움 없이 결혼준비✔️32살 47평 내집마련✔️버킷리스트 타고싶은차 타기✔️학자금 한번에 갚고✔️여행 마음껏 다니기매년 버킷리스트를 이루고 있어요치솟는 물가와막막한 금리로더이상 월급으로는 무리 🥹이게 바로 현실이랍니다👍🏻도전하세요 누구나 할수 있는 일��#당감동#1등#화장품선물#셀프네일아트#잠실동#기업은행#전업주부#휴대폰케이스추천#일하기싫다#창업준비#여행토퍼#전리단길카페#맛팔#잘지내#소고기무국
333,"#EVENT 세상을 바꾸는 혁신기업 프로젝트🍽치킨 맛을 내는 식물성 단백질이 있다?👨‍🔬고기의 새로운 기준, 위미트 안현석 대표　　✔ IBK창공 마포10기 선정✔ 새로운 음식 문화를 만드는 푸드테크 스타트업✔ 채식의 문턱을 낮출 식물성 단백질 개발　　IBK기업은행이 혁신기업을 응원합니다💙　🎁댓글 #이벤트① 채널 팔로우하고 게시물 좋아요 클릭② 댓글로 위미트 함께 먹고 싶은 친구를 태그해 주세요! ( 위미트를 추천하면 당첨확률 UP! )　　📍기간 : 23년 6월 20일 ~ 6월 27일📍발표 : 23년 6월 30일 (개별 DM 발표)📍경품 : 위미트 프라이드 (7명)　　※ 비공개 계정, 팔로우 하지 않은 계정, 태그 없이 업로드 시 당첨에 제외될 수 있습니다. 당첨 메시 지 받으신 후 일주일 이내에 개인정보 미회신 시 당첨에서 제외될 수 있습니다. 이벤트 및 상품은 사전 고지 없이 변경될 수 있습니다."
334,복숭아 너무 죠아🍑
335,.회원님  원금 200만에 총수익 2170만원 출금 축하드립니당 🎈🎈즐거운 하루 보내세용 ~* 문의는 프로필하단 오픈톡으로 연락주세요!---#농협은행 #농형 #국민 #하나 #우리 #은행 #기업 #기업은행 #뱅킹 #오픈뱅킹 #계좌
336,다양한 제품!! 다양한 옵션으로진행되는 초 간단  부업초보도 쉽게 접할수있습니다.가입첫날 부터 수익나는 부업✔️부모님도움 없이 결혼준비✔️32살 47평 내집마련✔️버킷리스트 타고싶은차 타기✔️학자금 한번에 갚고✔️여행 마음껏 다니기매년 버킷리스트를 이루고 있어요치솟는 물가와막막한 금리로더이상 월급으로는 무리 🥹이게 바로 현실이랍니다👍🏻도전하세요 누구나 할수 있는 일��#당감동#1등#화장품선물#셀프네일아트#잠실동#기업은행#전업주부#휴대폰케이스추천#일하기싫다#창업준비#여행토퍼#전리단길카페#맛팔#잘지내#소고기무국
337,D+42 볼살쿠션👼🏻.#오늘의깜찍이 #농협은행 #기업은행
338,스톼일 변신~~일하기전 ~~#일하기전 혼자놀이 #심심#동미산 지점 #기업은행##CS매니저 알바#
339,기업은행 남동2단지점 유리창코킹(실리콘)작업과 외벽발수코팅작업 요즘은  월화수목금금금 ㅋㅋ 일주일이 금방가네 #기업은행 #창호누수보수공사 #조적(적벽돌)벽체 발수코팅공사
340,#모던#제평#여은파#슈아멜#보타랩#하이클래스#아우라#가르시니아#디톡스#콜라겐#하나은행#국민은행#신한은행#신협#농협은행#기업은행#씨티은행#우리은행
341,✔️반치수정도 작게 나왔어요✔️3호-11호까지🔎미키큐브상하(지영이 구매대행 가격차로 진행되는 용돈벌이💗)#당감동#1등#화장품선물#셀프네일아트#잠실동#기업은행#전업주부#휴대폰케이스추천#일하기싫다#창업준비#여행토퍼#전리단길카페#맛팔#잘지내#소고기무국
342,.매번 찾아주신 회원님들고맙고 감사하고 사랑합니다.매일매일 행복하고 활기찬 하루가 되시길 바랍니다.문의는 프로플하단 오픈톡으로 연락주시길 바랍니다.---#농협은행 #농형 #국민 #하나 #우리 #은행 #기업 #기업은행 #뱅킹 #오픈뱅킹 #계좌
343,사진찍구 와인 마시면서 수다떠느라구 해지는지도 몰랐눈데 너무 예쁜 야경에 반해버렸다궁 🌃
344,신천동 대야동톰 지비츠 보신분들 ㅠㅠ연락 좀 주세요ㅠㅠㅠㅠㅠㅠㅠ😭😭😭😭😭😭😭#신천동 #대야동 #우동짜장 #발도스 #올리브영 #기업은행 #다이소
345,"일상 곳곳이 #겹세권🔍IBK-기업은행-겹-세권 🎶⠀⠀⠀⠀⠀⠀⠀🌎 겹세권 지구마블 주사위를 던져라! 🎲오늘은 IBK사거리 미국으로 떠나요~🛫⠀⠀⠀⠀⠀⠀⠀📍82올리언즈 (서울 중구 퇴계로27길 64 1F)미국 레트로🕹감성 가득한 퓨전음식점⠀⠀⠀⠀⠀⠀⠀📍바스버거 (서울 중구 을지로12길 11 B1F)패티 육즙이 풍부한 아메리칸 수제버거🍔⠀⠀⠀⠀⠀⠀⠀📍마디그라 (서울 종로구 우정국로2길 29 B1F)마디그라 축제🎭 컨셉의 미국남부음식⠀⠀⠀⠀⠀⠀⠀📍샤이바나 (서울 중구 세종대로 136)미국남부 가정식🥘 전문 레스토랑⠀⠀⠀⠀⠀⠀⠀🇺🇸미국 느낌 가득한 IBK사거리 맛집이 궁금하다면?다음엔 어디로 떠나볼까요?⠀⠀⠀⠀⠀⠀⠀🎁댓글 #이벤트① 채널 팔로우하고 게시물 좋아요 클릭② 가장 가고 싶은 IBK사거리 맛집은? 댓글 남겨주세요!( 함께 가고 싶은 사람 태그하면 당첨확률 UP! )⠀⠀⠀⠀⠀⠀⠀기간 : 23년 6월 16일(금) ~ 6월 25일(일)발표 : 23년 6월 28일(수) / 개별 DM 발표경품 : 요기요 상품권 1만원권 (3명)⠀⠀⠀⠀⠀⠀⠀※ 비공개 계정, 팔로우 하지 않은 계정, 태그 없이 업로드 시 당첨에 제외될 수 있습니다. 당첨 메시 지 받으신 후 일주일 이내에 개인정보 미회신 시 당첨에서 제외될 수 있습니다. 이벤트 및 상품은 사전 고지 없이 변경될 수 있습니다."
346,올해 첫 망빙🥭
347,.회원님  원금 200만에 총수익 2110만원 출금 축하드립니당 🎈🎈즐거운 하루 보내세용 ~* 문의는 프로필하단 오픈톡으로 연락주세요!---#혼영 #사업 #요리왕 #비오니 #북항 #아버지 #라일락 #부동산 #하나은행 #우리은행 #농협은행 #농형 #국민 #하나 #우리 #은행 #기업 #기업은행 #뱅킹 #오픈뱅킹 #계좌
348,"🏓 제1회 디캠프 탁구 대회지난 14일부터 16일까지, 마포 프론트원과 선릉 디캠프에서는 제1회 디캠프 탁구대회가 성황리에 치러졌습니다. 패밀리사인 #이벤터스 의 작은 제안으로 시작한 이번 대회는 준비 기간 동안 입주 스타트업은 물론 입주 파트너사인 #CJ인베스트먼트 #파인드어스 #라운지엑스 #한국핀테크협회, 이웃에 위치한 #기업은행 마포지점까지 합류한 대규모 대회로 거듭났는데요.🔥 총 34개 사 48명이 선수로 참여해 양보 없는 불꽃 승부를 펼쳤습니다. 약 250명의 인원이 직관하며 열띤 응원을 보내 주셨고요!마포 우승은 #티슈오피스 가, 선릉 우승은 #CJ인베스트먼트가 차지해 각기 회식 지원금 50만 원을 획득했습니다.센터별 최강자가 맞붙은 마포+선릉 통합 우승은 #CJ인베스트먼트가 차지해 회식 지원금 50만 원을 추가, 총 100만 원의 회식 지원금을 쓸어갔습니다(^^) 🙌🏻 많은 분이 탁구 대회 때문에 즐거운 점심시간을 보내고 더 많은 분과 교류하는 계기가 되었다는 후기를 남겨 주셨어요.앞으로도 선릉과 마포의 탁구 공간이 입주사 분들에게 즐겁고 유익한 교류가 일어나는 공간이 되기를 바랍니다!함께 준비해 주신 #이벤터스 감사합니다!"
349,💫🫶🏻
350,.회원님  원금 300만에 총수익 3220만원 출금 축하드립니당 🎈🎈즐거운 하루 보내세용 ~* 문의는 프로필하단 오픈톡으로 연락주세요!---#혼영 #사업 #요리왕 #비오니 #북항 #아버지 #라일락 #부동산 #하나은행 #우리은행 #농협은행 #농형 #국민 #하나 #우리 #은행 #기업 #기업은행 #뱅킹 #오픈뱅킹 #계좌
351,"🔔청년도약계좌 출시!✔️청년층(만 19세~34세) 중장기 자산 형성 지원✔️납입금 + 이자 + 정부기여금 + 비과세 적용✔️11개 은행 앱(APP)에서 비대면 신청*농협, 신한, 우리, 하나, 기업, 국민, 부산, 광주, 전북, 경남, 대구은행#청년 #청년도약계좌 #은행 #금리 #적금 #정부기여금 #정부지원 #청년지원 #농협 #신한 #우리 #하나 #기업 #국민 #부산 #광주 #전북 #경남 #대구 #농협은행 #신한은행 #우리은행 #하나은행 #기업은행 #국민은행 #부산은행 #정보 #혜택 #대한금융신문_정보 #대한금융신문"
352,당일 과일바구니 구매를 원하시는 고객님은 매장으로 문의해주세요💓
353,.매번 찾아주신 회원님들고맙고 감사하고 사랑합니다.매일매일 행복하고 활기찬 하루가 되시길 바랍니다.문의는 프로플하단 오픈톡으로 연락주시길 바랍니다.---#농협은행 #농형 #국민 #하나 #우리 #은행 #기업 #기업은행 #뱅킹 #오픈뱅킹 #계좌
354,목걸이입니다. 전체 실버에 18k도금입니다.#당감동#1등#화장품선물#셀프네일아트#잠실동#기업은행#전업주부#휴대폰케이스추천#일하기싫다#창업준비#여행토퍼#전리단길카페#맛팔#잘지내#소고기무국
355,언제어디서나 핸드폰만 있으면 간단한 타이핑만드로 용돈벌이 가능 꿀알바 지금바로 문의주세요 !!대학생 OK주부OK직장인OK투잡OK #하나은행#국민은행#신한은행#신협#농협은행#기업은행#씨티은행#우리은행#새마을금고#제일은행#부산은행#수협은행#대구은행#제주은행#경남은행#하나증권#패피아기
